Full Name,Nurse Number,Nurse Type,Nurse Department,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Mable Scarlett,402,NA,Midwife,2,2,2,1,2,1,0,2,0,0,2,0,0,1,0,1,0,0,2,0,0,2,0,1,1,1,1,1,2,1,0,2,2,0,1,0,2,0,0,2,2,0
Dottie Gertrude,403,NA,Oncology,2,0,0,2,0,2,2,2,2,0,1,2,1,2,1,2,0,2,2,1,0,1,2,1,1,2,2,0,2,0,1,2,1,1,2,1,1,2,0,0,1,0
Addie Pablo,404,NA,Mental Health,2,0,0,2,0,0,0,0,1,2,2,2,1,2,2,1,2,1,0,2,1,2,2,0,1,1,2,2,2,0,0,0,0,2,0,2,2,1,2,2,0,2
Tasha Daphne,405,RN,Pediatric,1,1,0,0,1,0,1,2,1,1,2,0,1,2,1,0,2,2,1,0,0,2,2,0,1,1,1,0,0,2,2,0,2,1,2,2,1,2,0,0,1,1
Francisco Francisco,406,LPN,Mental Health,2,2,1,1,2,2,1,0,1,2,2,0,2,2,0,0,0,0,2,2,1,1,2,1,1,0,0,2,2,1,2,2,2,1,0,2,2,2,0,2,0,1
Lucious Sammie,407,RN,Mental Health,1,2,0,2,2,2,2,1,1,1,0,1,2,0,0,0,2,0,1,0,2,0,1,1,1,2,0,2,1,2,1,2,0,1,2,1,1,1,1,0,2,0
Priscilla Noe,408,LPN,Critical Care,1,0,1,2,1,0,0,0,1,2,1,1,0,0,2,2,1,2,1,2,2,2,1,1,2,2,0,0,2,1,1,0,2,0,2,1,0,1,0,0,0,0
Kristine Georgia,409,RN,Forensic,1,2,1,0,1,0,1,2,2,1,1,2,0,0,0,0,2,0,1,1,0,2,2,2,2,1,1,1,0,1,0,0,2,0,2,2,2,1,2,0,0,0
Mahlon Charmaine,410,RN,Mental Health,2,0,1,0,0,1,2,2,1,2,1,0,1,2,2,0,2,2,2,1,2,2,0,0,0,2,1,1,0,1,0,1,2,0,2,1,1,1,2,0,0,0
Minna Joanie,411,NA,Pediatric,1,1,2,1,2,1,0,2,0,2,0,0,2,0,0,1,1,2,2,0,2,0,0,1,1,1,1,0,0,0,1,2,1,1,0,2,0,0,0,0,1,1
Forrest Donna,412,LPN,Labor,2,1,2,0,2,2,2,1,2,2,1,0,2,2,0,0,2,0,2,1,1,2,1,0,2,1,0,1,1,0,2,2,0,2,2,1,0,1,0,2,0,2
Orvil Murray,413,NA,Forensic,1,0,1,0,2,1,2,2,1,2,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,2,2,2,0,1,0,0,2,0,0,2,2,2,1,2
Mary Antionette,414,LPN,Critical Care,0,0,1,0,0,0,1,0,2,1,1,0,2,1,1,0,0,2,1,1,2,2,0,1,2,0,2,0,2,1,1,0,1,0,2,2,0,0,1,2,1,1
Parker Heather,415,LPN,Pediatric,1,0,2,2,0,1,0,2,2,1,0,1,0,2,1,0,1,0,1,0,2,2,2,2,0,0,2,0,2,2,1,2,2,0,2,0,0,0,2,1,0,0
Celia Richard,416,LPN,Family,1,2,1,0,1,0,2,0,1,1,0,2,0,0,1,1,2,0,1,2,0,0,1,0,2,2,2,2,1,2,1,0,0,0,2,2,2,2,2,0,0,2
Vesta Phil,417,LPN,Labor,2,2,2,1,2,1,2,0,1,1,2,2,1,0,1,2,0,2,1,2,1,1,0,0,2,0,2,2,2,1,2,0,2,0,0,2,1,0,1,2,1,2
Valarie Juanita,418,RN,Labor,2,0,1,0,0,2,2,2,0,0,0,0,0,0,0,1,2,1,2,2,1,0,2,2,0,0,2,2,2,2,0,2,2,0,0,0,1,0,1,2,2,1
Natalie Chauncey,419,NA,Critical Care,2,1,2,1,1,1,0,2,0,0,0,2,1,1,2,2,1,2,0,0,0,1,0,0,0,1,2,2,2,1,0,1,2,0,0,1,0,0,1,1,1,1
Leonora Bryce,420,LPN,Critical Care,1,0,1,2,1,1,1,2,2,0,1,1,0,1,2,2,2,0,0,2,1,2,1,0,2,1,1,0,0,2,1,1,2,1,0,2,2,1,0,0,2,2
Javier Leonidas,421,RN,Forensic,0,0,0,1,1,1,2,0,1,0,1,0,1,1,2,1,0,2,2,0,1,1,0,1,1,1,1,1,0,0,0,1,2,2,1,2,1,0,1,1,2,2
Jimmie Alicia,422,RN,Forensic,0,2,0,1,1,1,2,2,1,0,1,0,2,0,1,1,0,0,2,0,2,0,0,2,2,1,0,1,1,1,2,1,2,0,2,0,0,2,1,1,2,1
Glen Linda,423,NA,Oncology,0,1,0,0,1,1,2,2,2,2,0,1,0,0,2,0,1,1,2,2,0,1,0,2,2,0,1,1,0,1,1,0,0,1,0,2,0,1,0,1,0,0
Elaina Jeff,424,LPN,Forensic,2,2,2,0,2,0,1,1,1,0,1,2,2,1,0,0,2,2,0,1,1,0,0,0,1,1,0,2,1,1,0,0,0,2,2,1,2,0,1,0,1,1
Leanne Brayan,425,LPN,Pediatric,2,2,0,2,0,2,1,0,0,0,2,1,2,0,0,2,1,1,0,2,1,1,2,1,2,1,1,2,0,2,0,2,2,0,2,1,2,2,1,2,0,2
Jerrold Cruz,426,RN,Mental Health,0,1,0,0,2,2,1,2,2,1,0,2,0,2,0,2,1,1,2,0,1,1,2,2,0,2,0,2,1,2,0,0,0,1,1,1,2,1,1,1,2,0
Elmer Brigette,427,LPN,Oncology,0,2,2,1,2,0,0,2,1,1,0,2,1,0,0,2,2,1,2,2,2,2,0,1,1,0,1,1,2,2,1,2,2,1,0,2,0,1,2,0,2,0
Elwin Chip,428,NA,Labor,2,0,1,2,0,2,1,1,2,2,2,1,0,2,1,2,2,1,0,1,2,2,1,0,0,2,0,1,1,1,2,2,0,0,2,0,0,0,0,2,0,2
Gregorio Charlene,429,RN,Surgery,1,0,1,2,1,0,1,0,2,2,1,2,2,2,0,1,0,2,0,0,1,0,1,0,2,2,1,1,0,2,1,1,1,0,0,2,0,2,2,2,0,1
Jann Lora,430,NA,Pediatric,2,0,0,1,0,2,0,0,2,0,2,2,0,2,0,2,0,2,1,1,0,1,0,1,0,2,1,0,0,0,1,1,2,2,1,0,1,2,0,1,0,1
Ruthie Aron,431,LPN,Pediatric,2,2,2,0,0,0,2,0,2,1,1,1,0,0,0,1,0,0,2,1,2,0,1,2,2,2,1,1,2,2,0,0,1,2,1,1,2,1,1,2,0,0
Maynard Gwen,432,RN,Family,1,2,2,2,0,2,1,2,2,1,2,2,2,0,1,2,0,2,2,1,0,2,2,1,2,1,0,1,0,2,2,1,0,2,1,0,1,0,2,2,1,0
Lorraine Georgia,433,NA,Oncology,2,2,0,2,2,0,2,0,0,2,0,0,1,0,2,2,0,0,0,1,0,1,0,1,2,2,0,0,2,1,0,2,0,2,0,2,1,2,2,1,0,1
Ira Richard,434,NA,Mental Health,1,0,1,2,2,2,1,1,0,1,2,2,0,2,2,1,0,0,2,2,2,1,1,0,2,1,1,1,0,1,1,1,1,1,2,1,1,2,0,2,1,1
Della Rudolph,435,LPN,Pediatric,1,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,0,2,0,0,2,2,1,0,0,1,2,2,0,0,0,1,1,2,1,1,0
Lola Jodi,436,LPN,Mental Health,2,0,0,1,1,1,2,0,2,1,2,0,1,2,0,2,2,0,1,1,2,0,0,2,1,1,0,2,2,0,2,0,0,0,0,0,0,1,0,2,1,2
Alva Orval,437,RN,Oncology,1,0,0,1,0,2,0,1,0,1,2,0,1,1,2,1,1,1,1,1,1,1,0,2,0,0,2,1,2,0,0,0,2,1,1,2,1,2,0,0,0,0
Odelia Greggory,438,LPN,Family,1,1,0,1,0,2,0,1,2,2,1,2,0,2,0,1,2,1,1,1,2,2,2,0,2,0,0,2,2,0,1,0,1,0,2,0,1,0,0,2,0,2
Vicki Fronie,439,NA,Pediatric,0,0,2,0,1,1,2,0,2,0,0,2,1,0,1,1,1,1,1,1,1,0,1,2,1,2,2,1,1,1,1,1,1,2,2,0,0,2,0,2,2,0
Marla Oneta,440,LPN,Critical Care,2,0,1,1,0,1,0,0,0,2,2,0,0,1,1,0,2,0,0,1,1,1,1,0,1,1,1,1,1,2,1,2,0,0,0,1,1,2,2,1,2,1
Jeremiah Netta,441,NA,Critical Care,1,1,0,2,1,2,1,0,0,2,2,0,1,0,1,1,0,1,0,0,1,2,2,2,1,1,0,1,0,0,2,2,1,1,0,0,0,0,0,2,2,0
Yolanda Phoebe,442,LPN,Forensic,1,1,1,0,1,2,2,0,1,0,2,2,2,1,0,2,0,1,0,0,1,2,2,1,2,1,1,1,2,1,2,0,1,1,2,1,2,1,2,1,2,1
Cali Madeline,443,NA,Forensic,0,1,0,2,2,0,0,2,0,0,1,1,1,2,2,1,2,2,1,1,2,2,2,0,1,2,0,1,1,2,0,0,2,1,0,1,0,1,2,1,0,0
Freddie Larue,444,LPN,Midwife,0,1,0,2,1,1,2,0,2,1,1,2,1,2,1,0,0,0,0,1,1,0,0,1,0,2,1,1,1,0,1,1,0,2,2,0,0,0,1,0,2,1
Turner Barney,445,RN,Oncology,1,2,2,0,2,2,1,2,2,1,0,0,0,1,2,1,0,0,0,2,2,2,2,2,2,1,2,2,1,1,0,2,2,2,1,1,0,1,0,1,1,0
Mohammad Jean,446,NA,Oncology,2,2,2,1,2,0,2,2,2,0,2,1,0,2,2,2,1,0,1,1,0,0,0,2,1,2,2,1,0,1,0,1,0,2,1,0,2,0,2,2,2,0
Cleveland Margret,447,LPN,Pediatric,0,0,0,1,0,0,2,1,1,0,1,2,1,2,1,2,2,2,1,0,1,2,0,2,1,0,2,0,1,1,1,2,2,0,1,0,0,0,1,2,1,0
Maureen Zelma,448,LPN,Surgery,1,1,1,0,1,1,2,1,2,2,0,0,0,0,0,1,2,1,1,2,1,0,1,2,1,2,2,1,0,0,2,0,2,2,2,2,1,1,2,1,0,2
Leigh Lewis,449,RN,Forensic,0,2,0,0,0,0,1,1,2,1,1,2,0,2,0,0,2,2,2,1,1,1,0,0,2,1,1,0,0,0,1,0,0,1,2,0,0,0,0,2,2,0
Boyce Jeanna,450,RN,Oncology,1,0,2,0,0,0,1,1,1,1,1,0,0,1,2,0,0,1,0,2,2,2,0,0,2,2,1,2,1,2,0,1,1,2,1,2,1,2,0,1,2,0
Bambi Yesenia,451,RN,Oncology,0,0,1,2,1,0,1,1,2,1,0,1,1,1,1,1,2,2,0,2,2,0,1,2,1,1,2,2,1,0,2,1,1,2,1,2,2,0,2,1,1,0
Jeanetta Lonny,452,LPN,Midwife,2,2,2,2,1,1,2,1,1,1,0,1,0,1,0,1,1,1,1,0,1,2,2,2,0,2,0,1,0,2,0,2,0,1,0,1,1,0,2,1,2,1
Alyssa Margarita,453,LPN,Critical Care,1,2,0,0,2,0,0,1,1,2,2,0,1,0,2,1,2,2,1,2,0,0,2,1,2,1,2,0,0,2,2,0,1,0,0,1,0,2,0,1,2,1
Eugene Noble,454,LPN,Surgery,2,0,0,2,2,2,2,0,0,0,0,0,1,0,1,2,2,0,0,0,1,0,1,2,0,0,0,2,2,0,1,1,2,0,2,0,2,0,0,1,0,0
Carmen Henretta,455,NA,Pediatric,0,0,1,2,2,2,2,0,0,0,0,0,2,2,1,2,1,1,1,1,0,2,1,0,2,0,0,0,2,1,1,1,2,1,0,1,1,1,1,0,0,0
Carrie Ira,456,NA,Midwife,2,2,2,2,1,2,1,2,1,2,1,0,2,0,0,1,0,2,1,0,0,0,2,0,2,0,2,0,1,1,2,0,0,0,0,1,0,2,2,2,2,1
Ishmael Jeramie,457,NA,Pediatric,2,1,1,1,0,0,1,2,1,1,2,1,2,2,0,0,0,2,1,2,1,2,1,2,0,2,2,1,2,1,0,1,1,2,2,1,2,1,2,0,1,2
Harriette Eileen,458,LPN,Mental Health,2,1,1,1,0,1,1,0,2,0,0,1,0,0,1,2,0,0,2,0,1,0,0,2,1,1,2,2,0,2,1,1,1,2,2,2,1,0,0,1,1,2
Corinne Wilmer,459,RN,Midwife,0,2,0,0,2,2,1,0,2,0,0,1,1,0,0,1,2,2,1,0,1,2,2,2,1,2,1,2,2,2,2,0,2,0,2,1,0,0,1,2,1,1
Kristy Estie,460,RN,Midwife,0,2,0,2,2,2,1,1,2,1,1,2,1,0,2,0,1,0,1,2,0,0,2,0,2,0,2,2,0,1,0,0,1,2,1,1,2,0,1,1,1,2
Dontae Theresa,461,LPN,Oncology,2,1,2,2,0,2,2,1,0,0,1,2,2,2,0,1,2,0,0,1,2,1,1,1,0,0,0,1,2,0,1,1,1,1,1,2,1,1,1,0,1,2
Sybil Annie,462,NA,Pediatric,2,0,0,2,0,2,2,0,0,1,1,1,1,1,1,0,1,2,2,0,0,0,1,1,2,1,0,1,1,0,0,1,0,0,0,2,2,2,1,1,2,0
Millard Zeke,463,LPN,Midwife,0,0,2,2,1,2,2,2,2,1,2,1,2,0,2,1,1,1,2,2,0,1,1,1,2,0,2,0,1,2,1,0,0,1,0,2,0,1,0,1,1,0
Carlton Addison,464,LPN,Oncology,0,1,2,0,1,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,0,1,2,2,0,0,0,0,0,0,2,1,0,2,1,2,1,0,1,2,1
Marjorie Tim,465,RN,Oncology,2,1,1,2,0,1,2,2,0,0,0,0,0,2,1,0,0,1,0,0,2,0,2,1,2,1,1,2,1,1,0,2,0,1,0,1,2,0,0,1,2,1
Rudy Marshall,466,NA,Oncology,2,0,1,0,0,2,1,0,0,2,0,0,1,1,1,1,1,0,1,0,2,1,2,0,2,0,2,0,2,1,1,1,2,0,2,1,1,2,1,0,2,2
Madison Osvaldo,467,RN,Critical Care,0,1,2,0,1,2,0,2,1,0,2,1,0,2,2,2,0,2,0,1,1,0,2,1,0,1,0,0,0,0,1,2,1,0,0,2,1,0,2,1,0,1
Rachael Amber,468,NA,Critical Care,2,2,1,1,2,2,2,0,1,1,0,1,1,1,0,0,0,2,2,0,2,2,0,1,2,2,2,0,1,2,1,0,0,1,2,1,1,2,0,1,1,0
Darius Gabriel,469,NA,Family,1,1,1,0,2,2,2,0,1,1,0,0,2,1,1,1,0,1,1,2,1,0,0,0,2,0,1,2,2,1,0,1,0,0,2,1,1,1,2,2,1,1
Bonita Esther,470,RN,Pediatric,2,2,0,2,2,2,2,0,2,0,0,0,1,2,2,0,0,1,0,2,2,2,0,1,1,1,1,2,2,0,2,0,1,0,1,2,0,2,0,1,0,1
Bobbie Salvador,471,LPN,Critical Care,0,0,0,1,1,1,2,0,2,2,0,2,2,1,1,1,0,2,1,0,2,1,1,1,0,1,2,2,2,2,2,0,2,1,0,1,1,0,2,0,1,2
Nicky Margarita,472,NA,Oncology,2,1,2,2,2,0,2,2,0,1,0,2,1,1,2,2,2,1,2,1,2,2,0,0,0,0,0,1,2,2,1,0,1,0,1,0,0,2,2,2,0,2
Kia Audrey,473,RN,Midwife,0,2,2,1,1,1,0,1,2,2,1,0,2,1,1,0,2,1,0,2,1,0,0,0,2,2,1,0,0,2,1,2,1,2,1,1,1,1,1,1,0,1
Verdell Carlton,474,RN,Forensic,0,1,0,1,2,2,0,1,1,0,0,1,1,1,2,2,1,0,0,2,2,1,2,0,0,0,1,1,0,0,0,1,2,2,1,1,0,1,2,0,2,0
Melisa William,475,NA,Forensic,2,2,0,0,1,1,0,0,2,2,0,2,0,2,0,1,2,1,1,1,2,2,1,2,2,0,0,1,2,1,1,1,1,2,2,2,1,2,1,0,0,1
Tommie Roxie,476,RN,Mental Health,0,2,0,2,2,2,2,2,0,1,1,2,2,0,2,2,2,1,0,0,1,0,2,2,0,0,1,0,0,1,0,1,0,1,2,0,0,2,2,0,0,2
Randolph Mackenzie,477,RN,Family,2,0,2,1,1,1,1,1,0,1,1,0,0,2,0,0,0,1,0,1,1,0,1,1,0,2,0,1,2,2,2,2,0,2,0,0,2,0,1,0,0,0
Delila Jacque,478,NA,Surgery,2,2,0,2,2,0,0,0,2,1,0,2,2,0,1,2,1,0,1,1,0,0,2,0,2,1,1,1,2,2,2,0,0,1,0,2,2,0,1,2,0,2
Lyle Clark,479,NA,Midwife,1,1,0,2,1,0,1,2,0,1,2,0,1,0,0,2,1,0,1,1,0,2,0,1,0,2,0,2,0,2,1,0,2,0,0,2,1,1,2,2,2,2
Omer Rebecca,480,LPN,Mental Health,2,1,2,1,2,0,1,2,1,2,0,1,2,2,2,1,1,0,2,1,0,0,2,2,2,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,2,0
Pablo Irvin,481,LPN,Surgery,2,0,2,2,1,2,0,2,0,2,1,2,0,0,1,0,0,1,0,2,0,1,0,1,1,0,1,0,1,2,0,0,0,2,0,0,1,1,2,1,2,2
Johnathon Carmelita,482,RN,Labor,1,1,1,2,2,1,2,2,2,0,0,0,0,2,1,2,0,2,1,1,1,0,2,1,0,2,1,2,1,1,1,1,2,0,2,1,0,0,2,1,1,0
Glen Preston,483,NA,Pediatric,2,0,1,0,2,1,0,1,1,0,2,0,0,1,0,2,1,1,1,2,1,0,1,0,0,1,0,0,2,0,0,2,1,0,2,2,0,0,1,0,0,0
Raynard Bonny,484,NA,Surgery,2,0,1,2,1,1,1,0,1,1,1,2,0,0,1,0,2,2,0,2,2,1,2,1,2,1,2,2,1,0,0,1,1,2,1,0,1,1,2,1,0,1
Guido Roman,485,RN,Pediatric,0,1,1,1,0,0,1,0,2,2,0,0,2,1,2,2,2,2,2,2,0,0,0,0,2,0,0,0,2,1,0,0,1,0,1,1,2,0,2,0,1,0
Willie Marvin,486,RN,Forensic,0,2,1,2,1,1,2,0,0,2,1,0,0,0,2,0,1,2,2,0,0,2,2,0,2,0,0,2,1,1,1,0,1,0,0,2,2,1,0,1,2,0
Elda Arabella,487,NA,Mental Health,1,2,0,1,1,2,2,0,0,1,0,1,1,2,0,1,1,2,1,2,1,1,0,0,1,2,1,1,2,2,0,1,2,0,1,2,2,2,0,1,1,2
Madison Salvatore,488,NA,Surgery,1,2,2,1,0,1,0,1,1,1,0,0,2,2,2,2,1,1,0,0,1,2,1,1,2,2,2,0,1,1,1,1,1,2,2,0,2,2,0,2,2,2
Marlon Clare,489,LPN,Midwife,0,2,2,0,0,1,1,2,1,2,2,2,2,0,0,1,1,0,2,1,0,1,0,1,0,0,2,1,2,0,1,0,0,0,0,2,0,2,0,1,2,2
Luetta Evie,490,LPN,Midwife,1,1,0,2,2,2,1,0,0,0,2,1,1,2,2,1,2,0,1,1,2,1,0,1,1,0,1,2,2,1,0,2,2,0,2,0,1,2,0,1,0,2
Hollis Raquel,491,RN,Forensic,1,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,0,1,1,1,0,2,0,1,1,0,2,2,1,2,2,0,1,0,0,1,2,2,2,0
Gearld Irwin,492,LPN,Family,1,2,2,1,2,1,0,1,0,2,0,2,2,2,2,0,0,2,1,0,0,1,1,1,2,2,1,0,1,1,2,1,2,0,0,0,1,0,0,2,0,0
Mike Blane,493,RN,Mental Health,0,1,1,2,1,0,2,1,0,1,0,0,2,2,0,1,2,1,2,2,1,2,2,2,0,2,2,0,1,1,1,0,2,2,1,2,1,2,1,1,2,2
Joe Makaila,494,NA,Labor,1,0,2,2,2,0,0,1,2,2,1,1,1,2,2,1,2,0,1,1,2,1,1,0,1,2,0,2,0,0,2,2,1,0,2,2,2,1,1,2,2,0
Alysia Johnny,495,LPN,Critical Care,1,0,1,1,1,1,0,0,2,0,0,1,2,2,0,0,2,2,2,1,2,0,0,1,2,0,0,0,0,2,0,2,2,1,2,1,2,0,0,2,0,0
Prince Halle,496,NA,Family,1,1,0,0,0,0,0,0,0,1,0,1,1,2,2,2,0,2,1,2,0,2,0,1,1,2,2,2,2,0,2,2,2,1,1,1,0,1,2,2,1,1
Asha Clyde,497,LPN,Oncology,0,0,1,0,2,0,1,1,2,2,1,2,1,2,0,1,0,0,1,2,0,1,0,2,0,0,1,0,2,0,2,1,0,0,2,2,1,0,2,0,2,2
Harry Carlo,498,RN,Surgery,0,2,1,1,1,1,0,0,2,2,0,0,1,2,1,0,2,2,2,1,1,1,1,1,2,1,2,0,1,1,0,2,2,1,0,0,1,0,2,1,2,2
Sabrina Zelda,499,RN,Pediatric,2,0,1,2,0,0,1,1,1,0,2,0,0,0,2,1,2,0,0,1,0,1,2,0,2,2,2,0,2,2,0,1,1,2,2,1,0,2,0,2,0,0
Myrna Jose,500,NA,Midwife,1,2,1,1,2,2,2,1,1,1,1,2,0,2,0,0,2,0,1,2,0,1,0,0,0,0,0,2,1,1,2,0,1,1,0,1,0,0,0,1,0,1
Octavia Gina,501,LPN,Midwife,1,1,1,0,1,0,0,2,1,1,2,0,0,0,1,1,2,0,0,0,0,1,2,2,2,2,1,2,1,2,1,0,1,2,1,1,1,0,1,1,2,0
Alissa Janell,502,LPN,Midwife,2,1,2,2,2,2,0,0,0,1,0,1,0,1,1,2,2,1,0,2,1,0,2,2,1,2,2,1,1,1,1,2,0,2,2,2,0,2,2,1,2,1
Carole Sanford,503,LPN,Labor,1,0,2,1,2,1,2,0,2,1,1,0,2,1,1,1,2,2,2,1,1,2,0,0,1,0,1,1,1,2,2,2,0,2,2,1,1,0,2,0,1,2
Roberto Quentin,504,LPN,Critical Care,0,2,0,1,2,2,2,0,1,1,1,1,0,1,1,2,0,0,1,1,0,1,1,1,2,0,2,1,2,2,2,2,1,2,1,0,1,2,0,1,2,1
Lucy Allan,505,LPN,Midwife,0,0,2,2,2,0,1,1,1,1,1,0,2,2,2,0,1,2,2,0,1,2,0,2,0,0,0,0,0,2,2,0,0,2,0,2,0,1,0,0,0,1
Elden Rosalee,506,RN,Surgery,2,0,1,1,2,2,2,2,0,2,2,1,1,2,2,0,0,2,2,0,2,2,1,1,2,2,0,0,1,1,1,1,1,0,0,1,2,1,0,2,0,2
Eddie Monroe,507,RN,Mental Health,0,2,1,2,0,2,0,0,2,0,2,1,0,1,1,1,1,2,0,0,0,0,2,2,1,2,2,1,0,2,0,0,2,1,1,1,2,2,2,0,0,0
Tonia Gustave,508,NA,Midwife,0,2,0,2,2,0,1,2,0,2,2,2,1,2,0,0,0,0,0,1,0,1,2,0,0,1,2,1,1,0,0,1,0,0,1,1,1,1,2,0,2,2
Elmore Carmela,509,NA,Pediatric,1,2,1,0,1,1,2,1,1,1,2,0,1,2,2,0,0,2,0,2,2,1,0,2,1,0,1,1,2,2,1,0,1,2,1,2,0,1,2,1,2,1
Elwood Angie,510,RN,Family,0,1,2,0,0,1,2,0,0,1,2,1,1,1,1,0,1,2,1,0,1,2,1,2,2,1,0,0,2,2,2,1,2,1,2,1,2,0,1,1,2,1
Lillie Caryl,511,NA,Midwife,2,1,1,2,2,1,2,2,0,0,2,0,2,1,2,0,1,0,0,2,2,1,0,1,1,0,0,2,1,1,0,1,0,0,0,0,1,1,2,2,0,1
Bree Morgan,512,RN,Mental Health,0,2,1,1,0,2,0,0,0,1,0,1,0,2,2,1,0,0,0,1,0,1,0,0,2,1,2,2,0,0,2,2,0,2,0,1,0,1,0,2,1,2
Sidney Jeromy,513,NA,Oncology,2,2,0,0,2,0,1,1,1,1,1,2,0,1,2,0,2,1,2,0,0,1,0,1,1,1,0,1,2,0,0,0,1,2,2,2,1,2,1,2,0,2
Antoine Eulah,514,RN,Critical Care,0,1,1,2,0,1,2,1,0,1,1,1,0,1,0,0,2,1,1,2,2,2,1,2,1,2,0,2,0,1,1,0,0,0,2,0,1,0,2,0,2,2
Nelson Pam,515,NA,Labor,2,2,2,1,0,1,2,2,2,2,2,2,0,1,1,1,1,0,2,1,0,1,0,1,0,1,1,1,2,1,0,1,1,2,2,1,1,2,2,1,0,2
Irene Calvin,516,LPN,Surgery,1,1,0,2,2,0,0,2,1,2,0,1,2,0,1,1,1,0,0,2,2,1,2,1,0,2,0,0,2,1,1,1,2,1,0,0,0,0,2,0,2,0
Lon Rosario,517,RN,Critical Care,2,1,1,2,0,2,0,0,2,2,2,2,2,1,1,2,2,0,2,0,0,0,1,0,2,0,2,2,0,1,1,2,1,1,2,0,0,2,1,2,2,1
Tasha Angela,518,RN,Critical Care,2,1,2,1,2,1,0,1,1,1,0,0,2,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,2,0,0,2,0,2,0,2,0,0,1
Laverne Elnora,519,RN,Labor,2,0,0,0,0,2,1,0,0,2,2,2,0,2,0,2,0,1,0,1,0,0,0,0,2,1,2,2,2,2,0,0,0,1,1,0,2,0,2,0,0,2
Delia Frieda,520,NA,Surgery,2,0,0,0,2,1,0,2,1,2,0,0,0,1,2,0,0,1,2,0,0,0,0,2,0,2,1,1,1,2,0,1,1,2,0,1,0,1,2,1,2,0
Marcus Orlando,521,NA,Oncology,0,1,0,0,2,0,1,0,0,1,0,2,0,1,0,1,0,2,1,2,1,0,1,0,1,0,0,2,2,0,1,2,0,0,1,1,1,1,2,2,1,2
Rose Hedwig,522,NA,Forensic,2,1,2,1,2,1,2,2,2,2,2,2,2,0,0,1,1,1,2,2,0,1,2,0,0,2,1,0,1,1,2,2,2,2,1,2,0,0,1,2,0,2
Elena Leamon,523,LPN,Labor,2,1,0,0,0,0,2,0,2,2,2,0,2,0,1,2,1,1,2,0,1,1,2,2,2,1,2,0,1,0,0,1,1,1,2,1,0,1,1,0,1,0
Brian Carin,524,LPN,Labor,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,2,2,2,2,1,2,2,1,1,0,2,1,2,1,0,0,1,2,0,0,2,1,0,2,2,1,0
Roland Bernardine,525,LPN,Mental Health,1,2,1,1,2,2,1,2,2,1,0,1,2,2,1,0,2,1,0,1,0,0,0,2,1,1,2,1,0,1,1,2,2,0,2,0,1,2,1,1,0,2
Irene Mac,526,NA,Labor,0,2,1,2,1,2,2,0,2,2,0,0,2,1,0,2,2,0,2,0,2,0,2,2,1,0,0,0,0,2,1,1,0,0,1,0,2,2,0,1,0,2
Benny Corine,527,RN,Oncology,2,2,2,2,0,1,1,2,1,0,0,1,1,2,2,2,0,0,2,0,0,0,0,2,2,0,2,0,2,2,2,0,1,1,0,0,0,1,2,0,1,0
Ulysses Ferne,528,NA,Family,0,2,2,0,1,2,0,2,1,1,2,0,1,2,0,1,2,1,1,2,2,0,1,1,0,2,0,2,2,2,2,0,1,2,1,2,2,2,0,2,2,2
Alois Ashley,529,NA,Critical Care,0,0,1,0,1,1,1,0,2,0,1,1,2,2,2,2,2,2,2,2,0,1,1,1,1,1,0,1,0,2,2,1,1,0,1,1,1,2,0,0,1,1
Thomas Minnie,530,NA,Pediatric,2,0,2,0,1,1,1,1,0,1,0,2,2,0,0,2,2,0,2,1,0,0,0,0,1,0,2,1,0,1,0,0,1,2,1,2,0,1,0,1,0,1
Goldie Gonzalo,531,NA,Forensic,2,1,2,1,1,2,0,0,0,0,1,0,0,0,1,0,2,0,2,2,0,0,0,0,2,1,1,1,2,2,1,0,1,1,0,0,1,2,1,0,1,1
Liberty Elise,532,NA,Surgery,0,1,2,0,1,1,1,2,1,1,0,2,1,1,0,0,1,2,1,0,2,0,1,2,0,2,1,2,0,2,0,2,2,2,1,2,2,0,2,2,1,2
Winfield Stella,533,LPN,Surgery,1,0,0,2,0,1,1,2,1,0,1,2,2,0,0,1,0,2,2,2,2,1,0,0,2,1,1,2,1,0,0,1,0,1,0,0,0,1,0,2,0,1
Nicole Jaylon,534,RN,Oncology,0,2,0,2,0,1,2,0,1,0,0,0,2,1,1,0,1,2,1,2,2,2,2,1,2,1,2,1,0,2,0,1,0,2,2,2,0,2,0,2,2,0
Jamal David,535,NA,Mental Health,0,2,0,0,1,2,2,2,2,2,2,0,1,2,0,1,2,0,0,0,0,0,2,2,0,1,1,1,2,0,1,0,2,1,0,1,2,0,1,0,2,2
