Full Name,Nurse Number,Nurse Type,Nurse Department,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Gay Lori,402,RN,Surgery,2,1,0,2,2,1,2,1,2,1,1,0,1,2,2,2,1,1,1,2,1,0,0,1,1,0,2,0,1,2,2,0,0,2,0,2,0,2,2,0,0,1
Vivian Clara,403,RN,Surgery,1,2,2,2,2,1,2,1,0,1,0,2,0,1,0,0,0,2,1,2,0,0,0,1,1,0,1,1,0,2,2,2,2,2,2,2,0,0,2,2,0,0
Joseph Athena,404,NA,Surgery,0,1,1,1,1,1,1,2,0,1,0,1,1,2,0,0,0,2,0,0,1,0,0,2,0,2,0,0,2,1,1,2,2,1,2,0,0,0,2,0,0,1
Edmon Louella,405,LPN,Pediatric,2,2,2,1,1,2,1,1,1,1,0,1,1,1,1,0,1,2,1,2,0,1,2,2,0,2,2,1,1,2,1,1,1,1,0,0,1,0,2,0,0,0
Darrin Kesha,406,RN,Surgery,0,2,2,2,0,0,1,2,0,0,0,2,2,2,2,1,1,2,1,1,2,0,0,1,1,1,2,1,1,2,1,0,1,1,2,0,0,1,2,1,0,1
Bennie Pete,407,LPN,Surgery,0,0,2,2,2,1,1,2,2,1,0,0,2,0,0,0,2,1,1,2,1,0,2,2,1,0,1,2,1,0,0,2,0,1,0,2,1,2,1,2,1,1
Maggie Opal,408,RN,Surgery,2,1,1,1,1,0,1,2,0,0,2,0,2,2,2,2,2,2,0,2,1,1,2,1,0,2,2,1,0,2,0,0,2,0,2,1,0,1,2,1,1,0
Delano Rebekah,409,LPN,Oncology,1,2,2,2,2,0,2,0,1,0,0,1,0,1,1,2,2,2,1,1,1,2,0,2,0,1,2,0,0,2,2,2,0,0,1,1,0,2,1,2,2,0
Sammy Joyce,410,NA,Surgery,2,0,2,1,1,2,2,0,1,0,0,0,0,2,2,2,1,1,0,2,0,1,2,1,2,0,0,2,0,2,1,0,0,2,2,2,1,0,2,0,2,1
Ari William,411,NA,Surgery,0,0,1,0,1,0,1,1,0,2,2,2,1,0,1,1,0,2,1,1,0,0,1,0,0,0,1,1,2,2,0,1,1,1,0,0,0,2,1,0,2,0
Latricia Talon,412,RN,Surgery,0,0,0,2,0,1,0,1,1,0,0,1,0,2,1,1,2,2,0,0,2,0,1,0,1,2,2,2,1,1,0,1,2,2,2,0,2,2,1,1,2,1
Charley Angela,413,LPN,Oncology,1,2,1,1,1,1,1,0,2,0,2,1,2,1,0,0,1,1,0,1,0,2,2,1,0,0,2,0,0,1,0,2,2,1,2,0,0,0,2,2,2,2
Addyson Denver,414,RN,Surgery,0,1,1,0,1,0,0,1,1,1,0,1,2,2,0,0,2,0,2,0,0,0,2,2,2,0,2,2,2,1,2,2,0,0,1,0,1,0,2,0,1,0
Holly Lenny,415,LPN,Surgery,0,2,2,1,0,2,2,1,0,0,0,0,0,1,2,1,0,1,0,1,1,1,0,2,1,2,1,2,1,0,1,1,0,2,0,0,0,1,0,1,1,0
Guillermo Edmond,416,NA,Oncology,1,1,1,1,2,0,2,1,1,1,0,2,0,2,0,1,0,2,0,2,1,2,1,2,0,0,2,1,1,1,2,1,1,0,1,0,0,1,2,0,2,2
Michelle Marie,417,LPN,Oncology,1,1,2,0,1,2,2,1,1,2,1,0,0,0,2,1,2,2,0,0,0,1,0,2,2,1,0,0,0,2,0,1,0,2,1,0,2,2,1,1,2,2
Alec Jimmy,418,LPN,Pediatric,1,2,2,0,1,2,1,0,0,2,1,1,1,1,1,1,1,0,1,2,0,0,1,0,2,0,1,2,2,1,2,0,0,1,1,2,2,0,0,1,2,1
Victor Leroy,419,RN,Surgery,1,0,0,2,1,1,2,2,0,1,2,2,2,1,0,2,0,0,2,2,2,0,1,0,2,0,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,1
Arnold Bernice,420,RN,Surgery,0,0,1,0,2,2,2,1,1,2,1,2,0,1,0,0,1,1,2,0,0,2,0,0,0,2,1,0,2,2,2,2,2,2,1,2,1,2,1,1,2,2
Sol Mercedes,421,RN,Surgery,2,2,1,1,0,1,1,2,2,2,0,1,1,0,0,2,2,0,0,1,1,2,1,0,0,1,1,1,1,2,2,2,1,0,0,1,1,0,2,0,0,2
Destiny Lenora,422,LPN,Oncology,0,2,1,2,2,0,1,1,2,1,0,0,2,2,0,0,2,1,1,2,2,0,2,0,0,1,1,0,1,0,2,0,1,1,2,2,0,1,2,2,0,2
Lenore Josue,423,LPN,Oncology,0,2,1,1,1,1,1,2,0,1,0,0,2,1,0,2,2,2,1,0,1,1,2,0,1,2,0,2,2,2,0,2,1,1,1,2,1,2,1,2,1,1
Abdul Augusta,424,LPN,Oncology,1,1,2,1,2,2,2,1,1,1,1,0,1,2,2,1,0,1,0,2,1,0,1,2,0,2,1,0,0,0,2,2,0,1,0,2,0,1,2,0,2,0
Jamari Syed,425,RN,Pediatric,0,2,2,1,2,1,2,2,1,2,2,2,1,0,0,0,2,1,0,2,1,1,0,2,1,0,1,1,2,1,1,2,2,1,1,0,0,1,0,0,0,2
Miguel Hope,426,RN,Oncology,2,1,1,2,2,0,1,0,2,1,0,0,0,0,2,2,0,0,1,1,2,0,1,0,2,1,2,2,1,0,0,1,0,2,1,2,2,1,0,0,0,2
Amanda Dagmar,427,NA,Surgery,1,1,1,0,2,1,1,2,0,0,0,2,0,0,1,2,1,0,1,0,0,0,1,2,1,0,1,1,0,1,0,2,0,2,2,0,2,0,0,2,2,0
Tinnie Gracie,428,RN,Pediatric,0,2,2,2,2,2,2,0,1,0,0,2,1,0,1,0,1,0,0,1,1,0,0,1,2,0,1,0,2,0,0,2,2,0,2,2,1,1,2,0,0,0
Grayson Janiya,429,NA,Oncology,2,2,0,0,2,0,2,0,1,1,0,2,0,2,0,0,1,0,1,1,0,2,0,1,0,2,1,1,2,2,2,2,0,2,0,1,1,2,0,1,2,0
Shirlee Courtney,430,NA,Pediatric,2,0,0,1,0,0,2,1,1,0,0,0,2,2,0,0,1,0,2,0,2,1,1,1,0,2,1,2,0,1,0,2,1,2,1,2,1,1,2,0,2,1
Mallie Domenick,431,NA,Oncology,1,2,0,1,0,2,1,2,0,0,2,2,1,1,1,2,0,0,1,1,0,1,2,1,1,1,0,1,0,1,1,1,0,1,2,0,2,0,2,0,1,2
Ossie Bailey,432,LPN,Surgery,1,1,2,0,2,1,1,2,1,0,1,0,0,2,2,2,2,2,1,1,2,0,0,1,2,0,2,2,1,0,1,1,1,0,0,0,1,1,1,0,2,1
Salvador Cori,433,RN,Surgery,0,2,2,0,0,2,0,0,0,2,1,2,0,0,1,2,1,2,1,1,0,0,2,1,2,0,2,2,0,0,1,2,1,0,0,0,0,2,0,1,0,2
Bernadine Bobby,434,RN,Pediatric,0,0,1,2,1,2,1,2,0,1,0,2,2,2,1,1,1,2,2,1,2,2,0,1,0,1,0,2,0,2,1,0,1,0,1,0,2,2,1,1,1,0
Rudolph Chad,435,RN,Pediatric,2,0,1,2,1,2,0,1,2,2,0,2,0,2,2,1,1,1,2,2,1,0,1,2,0,0,0,0,1,1,0,1,1,1,2,2,2,0,1,1,2,2
Hanna Ossie,436,RN,Surgery,1,1,1,0,0,1,0,0,2,0,1,2,0,1,1,2,0,1,2,1,1,0,1,2,0,2,1,1,0,0,2,1,2,2,2,2,1,0,2,0,1,2
Bella Cayden,437,RN,Pediatric,0,2,1,1,1,1,2,0,2,1,0,2,1,1,0,0,0,0,1,2,0,0,1,0,1,2,1,2,0,1,0,0,0,0,2,0,1,1,0,1,0,2
Shea Pearl,438,RN,Oncology,2,1,1,2,0,1,2,2,0,0,2,1,0,0,1,1,1,0,0,0,2,2,1,2,1,2,1,0,0,0,0,0,0,2,2,2,0,2,1,2,2,2
Ruth Halbert,439,LPN,Pediatric,1,2,2,2,1,0,1,1,0,2,1,0,0,2,1,1,2,2,2,1,1,0,1,2,1,2,2,2,2,0,2,0,1,1,1,1,2,1,2,2,2,2
Myra Erica,440,RN,Surgery,2,2,2,1,2,1,0,1,1,2,2,2,1,2,1,2,0,1,1,0,0,2,0,1,0,1,0,1,2,0,1,2,0,1,1,1,2,2,0,0,0,2
Dylon Altha,441,LPN,Oncology,1,1,1,0,0,1,0,1,2,2,2,2,1,0,1,1,2,2,1,2,1,0,2,1,1,0,0,0,1,0,0,2,1,2,1,2,1,1,1,1,0,2
Jo Carole,442,NA,Surgery,0,1,0,2,2,0,1,2,0,0,2,0,2,0,0,2,0,2,2,0,0,0,1,0,2,0,1,1,0,1,2,1,0,1,0,0,2,2,2,1,1,0
Sienna Bertram,443,NA,Pediatric,2,2,1,1,2,2,2,1,2,0,0,0,1,0,2,1,0,0,0,0,0,1,2,0,0,0,0,2,2,0,1,2,0,1,1,2,0,1,1,2,2,2
Hilbert Albert,444,NA,Oncology,2,0,1,1,1,1,1,1,0,1,1,0,2,0,2,2,0,0,2,0,2,0,1,1,2,2,2,1,0,0,1,0,2,0,1,2,0,2,2,0,0,2
Catharine Felicia,445,LPN,Surgery,1,1,0,0,1,0,2,1,1,1,1,2,0,2,1,0,1,2,2,2,1,2,1,2,0,2,2,1,1,0,2,2,0,2,0,2,2,0,2,1,1,2
Emaline Calla,446,RN,Pediatric,2,0,2,1,1,0,1,0,0,0,1,0,1,1,2,2,1,2,0,2,2,1,0,2,1,2,0,0,1,0,0,2,2,0,0,1,0,1,0,0,0,2
Granville Lon,447,NA,Oncology,1,1,0,1,1,1,2,2,2,0,0,1,2,2,0,0,2,2,1,2,0,0,0,0,2,0,2,2,1,0,0,2,2,1,0,2,2,2,2,2,0,0
Almon Austin,448,LPN,Surgery,0,0,0,1,2,2,0,1,2,2,1,0,1,2,0,1,0,0,0,2,1,1,0,0,2,0,2,1,0,0,2,0,0,0,1,0,2,1,1,0,1,1
Mattie Dominick,449,NA,Surgery,0,0,2,2,2,0,0,1,1,1,0,1,1,0,1,0,2,1,0,1,0,0,2,2,0,1,1,2,1,1,2,2,2,1,0,1,2,0,0,0,2,2
Jessie Crawford,450,LPN,Oncology,0,0,2,0,1,0,2,1,0,1,1,0,2,0,0,1,1,1,2,0,0,1,2,1,0,1,0,2,1,2,1,1,0,0,2,1,0,0,0,2,2,1
Mildred Dariana,451,NA,Oncology,0,1,2,1,2,0,1,0,2,0,2,1,2,1,2,1,0,1,1,0,1,1,2,1,2,2,1,2,0,0,2,1,2,0,0,0,0,0,2,0,2,0
Donny Kelli,452,NA,Surgery,0,0,2,2,2,1,2,1,1,0,1,2,0,1,1,0,1,2,0,2,1,2,1,1,2,0,2,1,1,2,1,1,2,0,2,0,2,2,1,1,2,2
Darell Lavon,453,NA,Pediatric,0,1,1,0,1,0,1,2,1,2,2,1,2,2,0,0,1,2,1,2,0,0,2,0,0,0,0,1,0,1,1,2,0,2,1,1,2,1,2,1,1,0
Dessie Natasha,454,NA,Pediatric,0,1,1,0,1,2,1,1,1,0,0,1,0,2,1,2,2,0,1,2,0,2,0,1,1,2,1,2,1,2,1,0,0,1,2,1,2,0,1,1,0,0
Ashlee Henri,455,LPN,Surgery,2,0,1,0,0,2,1,2,2,0,1,0,2,1,2,0,1,2,1,0,0,1,2,0,1,0,0,2,1,1,0,2,1,2,2,2,1,0,2,1,2,1
Almeda Connie,456,NA,Surgery,2,0,2,2,1,2,2,2,0,2,1,2,2,0,0,1,2,1,1,0,0,1,0,2,0,2,0,2,0,1,1,2,2,2,0,0,1,1,1,0,0,2
Morgan Arvilla,457,NA,Oncology,1,1,0,1,0,2,1,0,1,2,0,1,1,1,2,0,2,1,1,2,2,1,2,1,0,2,1,2,2,2,2,2,2,0,0,0,2,2,2,1,0,1
Madalyn Lincoln,458,NA,Surgery,1,1,2,0,2,1,0,2,0,1,1,1,0,2,2,2,1,0,1,2,0,2,2,2,1,0,1,0,2,2,2,0,2,0,0,2,0,0,2,1,2,0
Keri Rena,459,NA,Oncology,2,1,2,1,2,1,2,0,0,2,1,1,0,2,0,0,2,0,2,2,2,2,1,1,2,0,0,2,2,2,0,2,2,2,1,2,1,2,0,1,1,0
Rusty Wayman,460,NA,Surgery,1,1,1,2,0,2,2,2,1,2,2,0,0,2,1,2,1,0,0,1,2,2,2,0,1,0,1,1,1,1,2,2,0,1,2,1,0,0,2,1,2,2
Seymour Leticia,461,NA,Pediatric,2,2,2,2,2,0,0,1,0,1,0,0,0,2,2,2,2,2,2,0,1,0,0,2,2,1,2,2,0,2,2,1,2,1,2,0,0,2,1,0,0,1
Gwendolyn Lloyd,462,NA,Pediatric,2,0,2,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,2,1,1,0
Mila Waldo,463,NA,Surgery,0,2,2,0,1,2,0,2,1,1,2,1,2,2,1,0,2,1,2,0,0,1,2,1,0,1,0,1,1,0,1,0,2,2,0,2,1,1,2,0,0,0
Donovan Angela,464,LPN,Oncology,0,0,0,2,0,0,1,0,0,2,2,1,1,2,1,1,0,0,0,0,2,0,1,1,1,2,2,2,1,0,0,2,0,2,2,2,2,1,2,1,1,1
German Benjamin,465,LPN,Surgery,2,2,1,1,2,0,1,0,2,2,2,1,2,0,0,2,1,0,2,2,0,2,0,1,2,0,2,1,1,1,1,1,2,2,0,0,2,1,0,2,1,1
Efrain Aryan,466,RN,Pediatric,2,1,1,1,2,1,2,2,0,0,0,2,2,0,1,2,0,1,0,1,1,2,1,2,1,2,1,2,1,2,2,0,1,0,1,2,0,0,2,1,0,2
Marilynn Shaniqua,467,LPN,Pediatric,2,0,1,0,0,0,2,2,0,0,2,1,0,0,1,1,2,0,2,0,0,1,0,1,0,1,1,0,0,1,2,0,1,0,0,1,0,1,1,0,2,1
Cecilia Eldon,468,RN,Surgery,0,2,0,1,1,0,0,2,1,1,1,0,1,1,1,2,0,1,2,2,0,1,2,2,2,2,2,0,2,1,1,2,0,0,2,0,0,0,1,1,0,2
Pat Albertha,469,RN,Pediatric,0,0,2,2,2,0,1,1,2,0,1,1,2,0,0,2,0,2,2,1,2,1,0,2,0,2,2,1,2,1,2,1,0,0,2,2,0,0,1,0,1,0
Dale Ismael,470,RN,Oncology,2,2,0,1,0,1,1,0,1,2,1,2,0,2,1,0,1,2,1,0,0,1,1,0,2,2,1,2,0,0,2,2,0,0,1,0,2,1,2,2,0,2
Harriet Alberto,471,NA,Surgery,1,1,0,2,0,0,1,2,2,1,1,2,2,1,0,0,1,0,2,1,2,0,0,1,0,1,1,1,1,2,0,1,2,2,0,2,2,2,2,1,1,2
Emilia Isiah,472,NA,Pediatric,0,0,2,1,0,2,1,2,0,0,2,1,0,1,0,1,1,2,0,1,0,2,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,1,2,2,1,2
Hope Shaun,473,NA,Oncology,0,0,1,1,0,1,2,1,1,2,0,2,1,1,0,1,1,2,2,2,1,2,0,2,1,1,2,1,0,2,0,2,1,2,0,0,2,0,2,1,2,1
Sharlene Greta,474,RN,Pediatric,0,2,1,1,0,0,0,0,1,1,0,0,1,1,2,2,2,0,1,2,0,2,0,0,2,0,2,1,1,0,0,2,1,2,1,2,0,0,1,1,1,0
Rubye Dona,475,NA,Oncology,2,0,1,0,0,0,0,2,1,2,0,2,1,0,2,1,1,0,2,1,2,2,2,2,0,0,2,0,2,0,0,2,1,1,0,1,1,2,1,1,1,2
Efrain Wilbert,476,NA,Pediatric,0,0,0,2,0,2,0,1,1,2,1,0,0,0,2,1,1,2,0,0,2,0,0,2,0,2,0,2,0,0,0,2,1,0,1,0,2,1,2,1,0,1
Zechariah Irene,477,RN,Pediatric,2,2,0,2,2,1,2,1,0,0,2,2,1,2,0,1,2,0,2,0,1,2,0,1,1,1,1,0,0,1,0,0,1,1,1,2,2,1,0,1,2,2
Brenton Normand,478,NA,Surgery,0,0,0,0,0,2,2,0,1,1,2,0,1,0,0,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0,0,0,2,0,2,2,1,2,1,2,2,2
Mary Cullen,479,RN,Oncology,1,1,0,0,2,2,0,2,0,2,1,1,2,0,1,0,0,2,1,0,0,2,0,2,0,1,0,0,1,2,1,0,1,0,0,2,0,2,0,0,2,2
Ernest Buford,480,LPN,Oncology,0,1,0,2,0,1,2,1,1,2,1,1,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0,2,2,2,0,0,1,1,2,2,1,1,1,1,0,2
Asa Nadia,481,RN,Oncology,0,0,0,0,2,0,2,2,0,1,2,0,2,0,0,0,1,2,0,2,0,2,1,2,2,0,1,0,0,2,1,1,1,1,0,1,2,2,1,2,0,0
Francisco Bettina,482,LPN,Surgery,1,2,0,1,1,2,0,0,1,2,1,1,2,0,0,0,1,2,2,1,0,0,1,2,0,0,0,1,2,1,2,1,0,2,1,0,1,1,0,1,2,2
Kimberly George,483,RN,Pediatric,2,0,1,2,0,2,1,1,0,0,2,0,1,1,1,2,0,0,1,2,1,0,0,0,2,1,1,1,1,2,2,2,2,0,2,0,2,1,2,2,1,0
Jacquelin Christoper,484,NA,Pediatric,1,2,2,2,0,0,1,1,0,0,0,1,1,2,2,1,1,1,1,2,1,2,0,0,0,0,1,0,2,2,1,2,1,2,1,1,1,0,1,0,2,2
Caleb Ruthe,485,LPN,Pediatric,0,0,0,1,0,1,2,0,0,2,1,2,2,2,0,0,1,1,1,1,2,1,2,2,0,0,0,0,0,2,0,2,1,2,0,1,2,2,1,2,1,0
Jeanine Dorathy,486,NA,Surgery,0,1,0,0,1,1,0,0,2,0,1,1,0,1,1,2,2,0,1,2,0,0,1,1,0,1,2,1,0,0,2,2,1,2,1,2,0,2,1,0,0,1
Augustine Faith,487,NA,Pediatric,1,2,2,0,2,1,2,2,2,0,2,1,1,2,1,2,1,1,2,1,2,0,2,0,2,1,2,2,1,2,0,1,1,2,1,0,1,0,2,0,0,0
Rhett Fate,488,NA,Oncology,2,0,0,0,2,1,2,2,1,1,2,1,2,0,1,1,2,2,2,2,1,2,1,0,2,1,0,0,0,0,1,2,1,2,1,1,2,2,1,0,1,2
Dayana Tiara,489,NA,Surgery,2,2,2,0,0,0,1,0,0,2,2,0,1,0,2,0,0,0,0,2,0,1,0,1,1,1,1,2,0,2,2,2,2,0,1,0,1,1,1,0,0,2
Merton Sonny,490,LPN,Oncology,0,1,0,1,0,0,1,0,1,1,2,1,1,0,2,0,1,1,2,0,1,1,1,1,1,0,1,2,0,0,0,2,2,1,2,2,2,1,1,1,0,0
Shaun Mason,491,NA,Oncology,1,0,1,1,1,2,1,0,0,0,1,0,0,1,1,2,0,0,0,1,2,0,2,0,2,2,1,2,2,2,0,0,1,1,0,0,2,2,0,1,2,0
Dovie Johnnie,492,LPN,Surgery,2,2,2,0,1,2,2,0,0,1,1,1,2,1,2,1,0,0,0,2,0,0,2,1,1,1,0,1,1,2,1,1,2,0,2,0,2,1,1,1,0,0
Khalid Eugene,493,LPN,Surgery,0,0,2,2,0,2,2,2,0,0,1,1,1,2,0,2,1,2,1,2,0,1,0,2,0,1,0,2,0,2,1,0,1,0,0,2,1,2,2,2,1,0
Kathy Thad,494,NA,Surgery,0,2,1,2,1,0,2,1,1,0,1,0,2,2,2,1,1,1,1,2,2,1,1,1,2,0,1,1,2,0,2,1,2,0,1,1,2,2,1,2,1,2
Isabella Gail,495,LPN,Oncology,2,2,2,2,0,2,1,2,1,2,1,0,1,0,0,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,2,2,2,2,2,2,2,2,2,0
Lamar Lilah,496,RN,Oncology,1,1,2,0,2,2,2,2,2,2,2,1,2,0,2,1,1,1,1,2,0,1,1,0,2,1,1,2,0,2,1,1,2,1,0,2,2,2,2,1,2,1
Noe Milburn,497,RN,Oncology,0,2,2,0,1,2,0,2,2,1,0,1,1,2,1,1,0,0,1,1,1,1,0,2,2,2,1,2,1,0,1,0,0,2,0,0,2,1,1,0,2,2
Ocie Beckham,498,LPN,Surgery,2,1,0,1,1,1,2,1,1,2,0,1,1,0,2,0,0,2,2,1,2,1,0,1,1,0,2,2,2,0,0,2,0,0,2,2,0,2,0,0,0,2
Nickolas Laverne,499,NA,Pediatric,0,0,2,2,2,0,1,2,1,2,0,1,2,1,2,2,1,2,0,0,1,0,0,1,1,2,0,0,2,0,1,1,1,2,1,2,1,0,1,0,1,2
Tylor Vera,500,RN,Oncology,0,2,1,2,2,1,1,2,2,0,0,0,1,2,0,2,2,0,0,1,2,0,2,2,1,2,2,0,1,1,0,0,2,0,0,2,0,2,1,0,1,1
Juliette Elizabeth,501,NA,Pediatric,0,0,1,0,2,0,0,1,0,1,2,1,0,0,1,0,1,0,1,1,0,2,1,2,0,2,0,1,2,0,0,2,0,0,1,1,2,1,2,1,0,1
Pamela Logan,502,NA,Oncology,1,0,0,0,1,0,0,1,1,2,0,1,2,2,2,2,2,2,0,1,0,2,2,0,1,1,2,1,1,0,1,0,1,1,2,1,1,0,1,2,2,2
Darrin Sterling,503,NA,Surgery,0,0,0,1,0,1,0,2,1,0,0,1,1,1,2,1,2,0,2,2,2,2,0,2,2,2,2,1,0,1,1,2,2,2,1,2,2,1,0,1,2,2
Harriett Alford,504,NA,Oncology,1,2,2,1,0,1,2,2,0,2,2,2,2,0,1,1,2,1,1,0,1,2,1,1,2,1,0,1,1,1,1,1,0,0,0,2,0,0,2,0,0,2
Adrien Nicholas,505,RN,Surgery,1,0,1,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,1,1,2,1,2,2,2,2,1,2,0,2,0,0,1,1,1,1,0,0,2,1,1,0
Jack Leland,506,LPN,Oncology,1,1,2,0,2,1,2,1,0,2,1,2,0,0,1,2,0,1,0,1,2,1,0,0,0,0,0,1,2,1,0,1,1,2,1,1,0,2,2,2,1,1
Vivian Angelita,507,NA,Oncology,1,0,0,2,1,2,0,2,0,2,0,2,2,0,2,0,2,2,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,2,2,1,2,1,2,2,2
Samantha Monroe,508,NA,Surgery,2,2,1,2,1,1,1,2,1,2,0,2,1,0,1,1,1,0,1,2,1,0,1,0,0,1,1,0,2,0,2,0,1,0,1,0,1,2,1,2,1,2
Leota Monte,509,LPN,Surgery,1,1,1,2,2,0,0,2,2,2,1,1,1,0,0,0,0,2,0,1,1,1,0,0,1,2,2,1,0,0,1,2,0,0,2,2,2,2,2,0,0,1
Landon Courtney,510,LPN,Oncology,0,0,0,1,1,1,0,2,0,0,2,1,1,0,0,0,0,1,2,1,0,2,1,0,2,0,0,2,0,2,0,2,1,1,2,2,1,2,1,2,0,2
Chas Dominique,511,NA,Oncology,0,2,2,2,2,1,0,2,2,0,2,2,1,2,2,0,1,0,0,1,2,0,0,0,0,1,0,1,1,1,2,1,0,2,1,0,0,1,2,0,2,0
Kaia Nancy,512,RN,Pediatric,2,2,0,0,2,0,2,1,2,1,0,0,2,2,2,1,2,1,1,2,0,0,0,2,2,2,0,2,2,1,1,2,1,0,0,1,2,0,0,0,0,1
Mark Triston,513,LPN,Surgery,1,1,1,2,0,1,1,2,1,0,1,2,1,0,0,1,0,1,2,2,1,0,1,1,1,0,1,2,0,0,2,2,2,2,2,2,2,0,2,1,0,1
Coleen Kendrick,514,RN,Surgery,2,0,0,1,2,0,2,1,0,2,2,2,0,0,0,0,2,0,1,2,1,0,1,2,1,1,2,0,1,2,0,2,1,1,2,0,1,2,0,2,2,0
Phoebe Hazel,515,NA,Surgery,2,1,2,0,0,0,0,2,0,1,0,0,0,1,0,2,1,1,1,1,1,1,2,2,0,1,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
Bess Baylee,516,NA,Surgery,2,0,0,2,1,0,0,2,1,2,1,1,2,1,0,0,2,1,2,1,0,2,2,0,0,2,2,1,2,2,1,0,2,2,1,1,0,1,0,1,0,2
Jason Rose,517,RN,Surgery,2,0,1,2,2,1,2,1,2,1,1,1,0,0,0,2,0,2,0,0,0,2,2,0,0,1,1,0,1,1,2,2,2,1,1,2,0,0,0,0,2,1
Althea Jimmy,518,NA,Surgery,0,0,1,0,1,0,0,0,2,1,1,1,1,0,1,2,1,1,1,0,1,2,2,0,0,0,1,2,2,0,1,0,1,1,2,1,2,2,0,2,2,2
Randall Blake,519,NA,Surgery,1,2,1,0,0,0,0,1,1,1,2,1,0,1,0,1,1,2,1,0,2,1,2,2,0,0,2,2,2,2,0,0,0,1,1,1,0,2,2,0,0,1
Lorena Andria,520,RN,Pediatric,0,2,2,1,2,1,0,0,0,1,0,2,1,1,2,2,0,1,1,1,0,2,1,2,0,0,0,2,2,2,2,2,0,0,0,2,2,1,2,2,1,2
Julius Bernie,521,RN,Pediatric,1,0,1,2,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,2,1,0,1,0,2,2,0,1,2,0,1,1,2,0,0,0,1,2,0,1,0,2
Emilie Auston,522,NA,Pediatric,2,1,1,2,1,0,1,1,0,0,2,1,2,0,2,0,1,0,2,1,2,1,0,1,1,0,2,2,1,0,0,1,2,1,0,0,1,0,0,1,2,0
Jessie Crystal,523,RN,Oncology,1,1,1,2,0,0,2,2,1,0,0,1,2,1,0,0,0,1,1,2,0,1,0,2,0,1,2,0,0,2,0,1,2,0,2,0,1,0,2,1,2,0
Anderson Markus,524,RN,Pediatric,0,2,0,0,2,0,2,2,0,0,2,2,0,0,0,0,1,2,2,0,0,2,0,2,1,0,1,1,2,2,0,0,1,2,1,0,2,2,2,1,1,1
Janice Drew,525,LPN,Oncology,1,2,2,0,2,1,2,0,1,0,1,2,2,0,0,1,1,0,1,2,0,2,1,1,2,0,2,0,2,2,0,2,0,1,0,1,0,2,0,1,0,0
Dennis Marcel,526,LPN,Pediatric,0,1,1,1,2,2,2,1,1,0,2,1,0,0,0,2,2,1,1,0,2,0,0,2,1,1,2,2,0,0,1,0,0,0,1,2,2,0,2,1,0,1
Armando Shannon,527,RN,Pediatric,1,2,1,1,1,0,0,2,2,0,1,1,0,2,0,2,0,1,1,2,2,1,0,1,2,2,1,1,2,0,2,1,1,2,2,0,2,0,2,2,0,1
Frank Gladys,528,NA,Pediatric,0,0,2,2,2,2,1,1,0,0,2,1,2,2,0,1,2,2,1,2,1,1,0,1,2,0,0,1,0,1,2,1,1,2,2,2,1,1,2,0,1,2
Lyn Sammy,529,LPN,Surgery,2,2,2,0,2,2,1,1,2,1,1,0,0,1,2,1,0,0,2,2,0,1,2,0,1,1,0,1,2,2,2,2,0,1,1,1,1,0,2,1,2,2
Marvin Glynn,530,NA,Pediatric,1,2,2,1,1,0,1,2,0,1,1,1,2,0,0,1,0,0,1,1,2,0,1,1,2,0,2,0,0,0,2,0,0,0,2,0,1,1,0,2,2,1
Diego Amos,531,NA,Surgery,0,0,0,2,0,2,1,0,0,0,0,2,2,2,1,0,0,1,0,1,1,2,0,1,2,0,0,1,2,2,2,0,1,1,0,1,2,2,0,1,0,2
Reece Hal,532,RN,Oncology,2,0,2,0,0,0,2,1,0,0,0,2,2,2,1,1,1,2,0,2,0,0,1,0,2,2,0,1,0,1,0,2,1,0,2,2,0,0,0,2,2,2
Renita Rodney,533,RN,Surgery,1,0,2,2,2,1,0,1,0,1,0,1,2,2,0,1,1,1,0,2,2,2,1,2,2,2,1,1,1,2,2,2,2,0,0,2,2,2,1,2,1,1
Madonna Spencer,534,LPN,Pediatric,1,1,1,0,2,0,2,0,0,2,1,2,1,2,1,2,0,1,0,1,1,0,1,2,0,2,2,1,0,1,1,2,1,2,1,0,0,1,0,0,0,1
Inell Israel,535,LPN,Pediatric,0,2,1,0,0,0,1,2,1,0,0,1,1,1,0,1,2,1,2,0,2,1,0,0,1,1,2,1,2,0,2,0,1,0,2,2,0,0,0,2,0,2
